ref,schemaLocation,id,subRubric,publicationDate,legalRemedy,title_en,entryType
https://amtsblattportal.ch/api/v1/publications/2c522c46-e0b3-43a8-8fe8-a6219f589f31/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,2c522c46-e0b3-43a8-8fe8-a6219f589f31,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change Excalibur Marine Contractors SA, Châtel-Saint-Denis",Change
https://amtsblattportal.ch/api/v1/publications/e83c13ad-a032-45ca-8dc9-2bd62b33d215/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,e83c13ad-a032-45ca-8dc9-2bd62b33d215,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change rjNet - rjScan.ch - Suisse Sàrl, La Brillaz, new Mont-Vully",Change
https://amtsblattportal.ch/api/v1/publications/7a8b261c-d8ac-4998-8126-7d0415d9ec5c/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,7a8b261c-d8ac-4998-8126-7d0415d9ec5c,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change SECUTECH SA, Villars-sur-Glâne",Change
https://amtsblattportal.ch/api/v1/publications/da90bd44-d3e4-4a3e-b810-13131a6169dc/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,da90bd44-d3e4-4a3e-b810-13131a6169dc,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change movida AG, Engelberg, new Zug",Change
https://amtsblattportal.ch/api/v1/publications/6e72a9bf-3e72-4546-83f3-499b600573e4/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,6e72a9bf-3e72-4546-83f3-499b600573e4,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change EauSud S.A., Bulle",Change
https://amtsblattportal.ch/api/v1/publications/2247a2a1-7901-43e9-8f1c-bd73c0863066/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,2247a2a1-7901-43e9-8f1c-bd73c0863066,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Gelatocremoso AG, Zug",Change
https://amtsblattportal.ch/api/v1/publications/2d8584b7-6493-4380-b54c-65db7a1bf5b9/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,2d8584b7-6493-4380-b54c-65db7a1bf5b9,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Flexor AG, Zug",Change
https://amtsblattportal.ch/api/v1/publications/25e6183c-6c08-4973-bacd-8ecf819174d0/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,25e6183c-6c08-4973-bacd-8ecf819174d0,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Advanced Medical Technologies Sàrl, Vandoeuvres, new Advanced Medical Technologies Gmbh, Freienbach",Change
https://amtsblattportal.ch/api/v1/publications/b6412bd1-46e2-46be-b270-26ba4d9c19b7/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,b6412bd1-46e2-46be-b270-26ba4d9c19b7,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Intersport (Schweiz) AG, Bern",Change
https://amtsblattportal.ch/api/v1/publications/c9d85b46-a033-4617-93dc-2c0b9010c48c/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c9d85b46-a033-4617-93dc-2c0b9010c48c,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Numarics AG, Zürich, new Liestal",Change
https://amtsblattportal.ch/api/v1/publications/16c14fcc-fb00-43b0-bab3-28b5e778ebed/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,16c14fcc-fb00-43b0-bab3-28b5e778ebed,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change CoRRect Medical Switzerland GmbH, Zürich, new Frauenfeld",Change
https://amtsblattportal.ch/api/v1/publications/fa6c7f3d-aea7-464f-b556-a78a039860d7/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,fa6c7f3d-aea7-464f-b556-a78a039860d7,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Swiss Collection Agency AG in Liquidation, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/5119cdd2-e0c5-4499-bc18-5858744570fc/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,5119cdd2-e0c5-4499-bc18-5858744570fc,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change ML Real Estate AG, Unterengstringen, new Spreitenbach",Change
https://amtsblattportal.ch/api/v1/publications/587eb049-abc5-4f15-8bcf-f847a352a6b0/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,587eb049-abc5-4f15-8bcf-f847a352a6b0,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Timeout Betriebs AG, Schlieren",Change
https://amtsblattportal.ch/api/v1/publications/24b0ea0b-0fd1-469b-b33e-a12af5999903/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,24b0ea0b-0fd1-469b-b33e-a12af5999903,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Vivelo GmbH, Opfikon",Change
https://amtsblattportal.ch/api/v1/publications/9b031d70-bc48-40ba-b5f9-d718587f1cb8/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,9b031d70-bc48-40ba-b5f9-d718587f1cb8,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Suisse 7 GmbH, Hinwil",Change
https://amtsblattportal.ch/api/v1/publications/afff6141-909b-4c16-8cce-f00852ca9b94/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,afff6141-909b-4c16-8cce-f00852ca9b94,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Confirm AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/f14ef840-a526-42d2-a0dc-95119e180c64/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,f14ef840-a526-42d2-a0dc-95119e180c64,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Astrasana Pharma AG, Lindau",Change
https://amtsblattportal.ch/api/v1/publications/b4fb750c-9cb1-4216-8bde-52b3abc4fb11/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,b4fb750c-9cb1-4216-8bde-52b3abc4fb11,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change COFFEE ANNAN AG, Zürich, new Social Ecosystems AG",Change
https://amtsblattportal.ch/api/v1/publications/325ee47f-c564-4f45-b759-b871e2b738fe/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,325ee47f-c564-4f45-b759-b871e2b738fe,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Buchli + Partner GmbH, Dübendorf, new Buchli + Partner GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/80372574-6c6f-408a-8ec0-9fe51f246079/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,80372574-6c6f-408a-8ec0-9fe51f246079,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change beetree GmbH in Liquidation, Volketswil",Change
https://amtsblattportal.ch/api/v1/publications/39e3d467-0dcb-4eb8-b4d3-c85b41daf6a2/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,39e3d467-0dcb-4eb8-b4d3-c85b41daf6a2,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Baugenossenschaft Heimet, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/ea3235fe-3962-45d8-9598-81b78b643ea6/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,ea3235fe-3962-45d8-9598-81b78b643ea6,HR01,2025-01-15,L'ente giuridico indicato è stato inserito nel registro di commercio ed è giuridicamente capace. <br />Pubblicazione secondo gli articoli 9 e 35 ORC.,"New entries Real Chrom Sagl, Chiasso",New entries
https://amtsblattportal.ch/api/v1/publications/1c2f7cac-1d32-4244-ad05-27dd50dfd671/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,1c2f7cac-1d32-4244-ad05-27dd50dfd671,HR01,2025-01-15,L'ente giuridico indicato è stato inserito nel registro di commercio ed è giuridicamente capace. <br />Pubblicazione secondo gli articoli 9 e 35 ORC.,"New entries ROSMAR Sagl, Magliaso",New entries
https://amtsblattportal.ch/api/v1/publications/2fd666be-6fc7-4500-be9d-f06abb43b7be/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,2fd666be-6fc7-4500-be9d-f06abb43b7be,HR01,2025-01-15,L'ente giuridico indicato è stato inserito nel registro di commercio ed è giuridicamente capace. <br />Pubblicazione secondo gli articoli 9 e 35 ORC.,"New entries Micky & Food Sagl, Chiasso",New entries
https://amtsblattportal.ch/api/v1/publications/bbfd7417-c166-41bb-8f5e-4487660bade3/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bbfd7417-c166-41bb-8f5e-4487660bade3,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change ValeVita AG, Steinhausen, new ValeCura AG",Change
https://amtsblattportal.ch/api/v1/publications/afe51377-71cb-4cb3-a616-8ab58f564d1f/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,afe51377-71cb-4cb3-a616-8ab58f564d1f,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Sirona Media GmbH, Zug",Change
https://amtsblattportal.ch/api/v1/publications/f81d77dd-9caf-4e4b-99c8-20715fd8e3a6/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,f81d77dd-9caf-4e4b-99c8-20715fd8e3a6,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Versameb AG, Basel",Change
https://amtsblattportal.ch/api/v1/publications/e5508eff-de02-48a5-b9f7-ab88f9283e5b/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,e5508eff-de02-48a5-b9f7-ab88f9283e5b,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Stiftung Wissenschafts- und Kulturzentrum NEC Bukarest, Zug, Zug",Change
https://amtsblattportal.ch/api/v1/publications/e63c69cc-4386-4e65-af06-803b82452971/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,e63c69cc-4386-4e65-af06-803b82452971,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Sechzehnte PCE River Cruiser AG, Basel",Change
https://amtsblattportal.ch/api/v1/publications/76f6eabf-b80d-4d58-86ff-f0cde24bfe14/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,76f6eabf-b80d-4d58-86ff-f0cde24bfe14,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Hetramo AG, Zwingen",Change
https://amtsblattportal.ch/api/v1/publications/3fdab103-eef8-434e-9c7d-5200387ae614/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,3fdab103-eef8-434e-9c7d-5200387ae614,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change RESPE one AG, Basel, new Münchwilen (AG)",Change
https://amtsblattportal.ch/api/v1/publications/bd354464-7272-4630-885b-8d7d982772d1/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bd354464-7272-4630-885b-8d7d982772d1,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Trestle Group Ventures AG, Zug",Change
https://amtsblattportal.ch/api/v1/publications/bdbad14c-d9e0-4e63-b56f-c1b3f539c2b7/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bdbad14c-d9e0-4e63-b56f-c1b3f539c2b7,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Yelken GmbH in Liquidation, Basel",Change
https://amtsblattportal.ch/api/v1/publications/d7d22f2a-2743-42ae-9b8d-c6d9e1545e5b/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,d7d22f2a-2743-42ae-9b8d-c6d9e1545e5b,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Arokon AG, Zug, new Schwyz",Change
https://amtsblattportal.ch/api/v1/publications/7ce8fd14-f295-4505-be6e-15b8bf141d58/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,7ce8fd14-f295-4505-be6e-15b8bf141d58,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change Maneki Sàrl, Crissier, new Saint-Martin (FR)",Change
https://amtsblattportal.ch/api/v1/publications/95e69709-1313-46d0-ba47-7df5e19b0019/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,95e69709-1313-46d0-ba47-7df5e19b0019,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Wifo, Finanzierungs-AG, Zug, new Wifo, Finanzierungs-AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/ab86be61-dd65-44f6-9bb8-0af8ed11c244/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,ab86be61-dd65-44f6-9bb8-0af8ed11c244,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change Café-Théâtre du Lac Sàrl, Châtillon (FR)",Change
https://amtsblattportal.ch/api/v1/publications/558a29eb-3e55-4e14-9800-f98b886dbade/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,558a29eb-3e55-4e14-9800-f98b886dbade,HR02,2025-01-15,La mutazione dell'ente giuridico indicato è stata riportata nel registro di commercio. <br />Pubblicazione secondo gli articoli 9 e 35 ORC.,"Change Società cooperativa Casa antica Sornico, Lavizzara",Change
https://amtsblattportal.ch/api/v1/publications/91e0ea2d-0196-4613-a78e-d34323e3d74a/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,91e0ea2d-0196-4613-a78e-d34323e3d74a,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change ASTRAGALE Fit Sàrl, Gibloux, new Hauterive (FR)",Change
https://amtsblattportal.ch/api/v1/publications/bfb0d7ff-97a9-48cc-b3db-4282bcab49ca/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bfb0d7ff-97a9-48cc-b3db-4282bcab49ca,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Zahnärzte Neustadt Passage AG, Zug",Change
https://amtsblattportal.ch/api/v1/publications/9d75ca9c-c7a7-4a6c-80ff-ba64f4bb2447/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,9d75ca9c-c7a7-4a6c-80ff-ba64f4bb2447,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Mercurio Store, Baar, new Ittigen",Change
https://amtsblattportal.ch/api/v1/publications/1e30fde4-c0d5-4f12-98f9-83c8195b4f62/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,1e30fde4-c0d5-4f12-98f9-83c8195b4f62,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change CAVAXA SA, Bulle",Change
https://amtsblattportal.ch/api/v1/publications/bd3459b6-168a-4eef-acb8-24e3d23e40c1/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bd3459b6-168a-4eef-acb8-24e3d23e40c1,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Convertic Software AG, Zürich, new Wettingen",Change
https://amtsblattportal.ch/api/v1/publications/370f5e69-1e4c-44b8-b07e-219d9020e726/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,370f5e69-1e4c-44b8-b07e-219d9020e726,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Corpus Litterae AG, Stansstad, new Corpus Litterae AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/38c9f99e-4563-4e7b-8f62-6208dee7d51e/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,38c9f99e-4563-4e7b-8f62-6208dee7d51e,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Xtrackers Digital Markets ETC AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/183cc75b-244e-421d-a3bf-80fbada8e94f/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,183cc75b-244e-421d-a3bf-80fbada8e94f,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Meerendal AG in Liquidation, Hünenberg, new TONDAL ALPHA AG, Engelberg",Change
https://amtsblattportal.ch/api/v1/publications/05b64d5e-2dbb-403a-93a0-7a1d0bd3cac2/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,05b64d5e-2dbb-403a-93a0-7a1d0bd3cac2,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Kost Holzbau AG, Küssnacht (SZ)",Change
https://amtsblattportal.ch/api/v1/publications/536ac049-5de2-43b9-83fc-b2d930eb7d9c/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,536ac049-5de2-43b9-83fc-b2d930eb7d9c,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change V & J Armierungen GmbH, Glarus Nord",Change
https://amtsblattportal.ch/api/v1/publications/1b8201cf-4af7-41e2-afc8-7f130ab79590/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,1b8201cf-4af7-41e2-afc8-7f130ab79590,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change LPF Group AG, Wollerau",Change
https://amtsblattportal.ch/api/v1/publications/7a4f3599-24dd-4376-b487-170949bf8153/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,7a4f3599-24dd-4376-b487-170949bf8153,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change GRO Foundation, Hergiswil (NW)",Change
https://amtsblattportal.ch/api/v1/publications/9f85f96a-debe-4c72-9e3f-1246322bb4e0/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,9f85f96a-debe-4c72-9e3f-1246322bb4e0,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Natur- und Tierparkverein Goldau, Arth",Change
https://amtsblattportal.ch/api/v1/publications/7ce7ea37-f654-4442-b1af-56e7e37bac45/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,7ce7ea37-f654-4442-b1af-56e7e37bac45,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Bau ART Team GmbH, Wildberg, new Zell (ZH)",Change
https://amtsblattportal.ch/api/v1/publications/332db2d4-e8ef-4cf7-9060-482e00de9d33/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,332db2d4-e8ef-4cf7-9060-482e00de9d33,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change MyoSwiss AG in Liquidation, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/0f5bc4c7-2db8-4b53-9766-807584bf9b52/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,0f5bc4c7-2db8-4b53-9766-807584bf9b52,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Brüll!Bier AG, Nürensdorf, new Russikon",Change
https://amtsblattportal.ch/api/v1/publications/26d9ee47-16ee-4915-a874-cb2bac18f880/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,26d9ee47-16ee-4915-a874-cb2bac18f880,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Brüll!Bier's Garten AG, Nürensdorf, new Russikon",Change
https://amtsblattportal.ch/api/v1/publications/9a9db560-3762-455a-9fda-f3ca294c4afa/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,9a9db560-3762-455a-9fda-f3ca294c4afa,HR01,2025-01-15,Die aufgeführte Rechtseinheit wurde ins Handelsregister aufgenommen und ist rechtsfähig. <br />Publikation nach HRegV Art. 9 und Art. 35.,"New entries Starch Group GmbH, Schönenwerd",New entries
https://amtsblattportal.ch/api/v1/publications/34d5561f-6e6a-4511-8ec1-392da097fd59/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,34d5561f-6e6a-4511-8ec1-392da097fd59,HR01,2025-01-15,Die aufgeführte Rechtseinheit wurde ins Handelsregister aufgenommen und ist rechtsfähig. <br />Publikation nach HRegV Art. 9 und Art. 35.,"New entries RW Bioanalysis Consulting - Hisanori Hara, Bottmingen",New entries
https://amtsblattportal.ch/api/v1/publications/b76e4fc5-94f6-42b2-939e-82a92f4ced4b/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,b76e4fc5-94f6-42b2-939e-82a92f4ced4b,HR01,2025-01-15,Die aufgeführte Rechtseinheit wurde ins Handelsregister aufgenommen und ist rechtsfähig. <br />Publikation nach HRegV Art. 9 und Art. 35.,"New entries Küng Abstellplätze, Bellach",New entries
https://amtsblattportal.ch/api/v1/publications/87a3c022-3f67-47df-832e-8ef7ab060d32/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,87a3c022-3f67-47df-832e-8ef7ab060d32,HR01,2025-01-15,Die aufgeführte Rechtseinheit wurde ins Handelsregister aufgenommen und ist rechtsfähig. <br />Publikation nach HRegV Art. 9 und Art. 35.,"New entries Kundenmaurer und Haustechniker B. Qamilovski, Murten",New entries
https://amtsblattportal.ch/api/v1/publications/d014058b-ae4e-4b3a-9544-dfe2674696ac/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR01-export.xsd,d014058b-ae4e-4b3a-9544-dfe2674696ac,HR01,2025-01-15,Die aufgeführte Rechtseinheit wurde ins Handelsregister aufgenommen und ist rechtsfähig. <br />Publikation nach HRegV Art. 9 und Art. 35.,"New entries Suvalj Reinigungen, Kappel (SO)",New entries
https://amtsblattportal.ch/api/v1/publications/2446cc21-9594-4b11-8dda-ce81273109a3/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,2446cc21-9594-4b11-8dda-ce81273109a3,HR02,2025-01-15,La mutation de l'entité juridique mentionnée a été effectuée dans le registre du commerce. <br />Publication selon les art. 9 et 35 ORC.,"Change Centre Chablaisien de Psychiatrie et Pédopsychiatrie (CCPP), Aigle",Change
